method,regime_method,target,horizon,fold,IC,signal_IC,accuracy,balanced_accuracy,Sharpe,drawdown,turnover,total_return,n_trades,n_test_rows
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,15,0.11602284887795176,0.10924521691495753,0.5611111111111111,0.40928015077621166,4.3703487713355615,-0.08670785560971776,0.11805555555555555,0.5657974417993734,303,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,16,-0.00017471467487194549,-0.013745231177440457,0.5618055555555556,0.3613441817103144,-1.9064504693061521,-0.19823020853282713,0.051041666666666666,-0.19823020853282713,137,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,17,-0.05234779722139865,-0.07029262400704463,0.5534722222222223,0.34336257701214046,-4.315696005645742,-0.2241556471976145,0.03958333333333333,-0.22454356937401565,110,1440
regime_lgbm_contrastive_hmm,contrastive_hmm,tb_label_8h,8h,18,-0.08290457707706778,-0.05737672697902133,0.59375,0.38529087326015193,-3.637518067170872,-0.3465822859494224,0.07916666666666666,-0.27317239768252344,218,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,1,0.04140651214223838,-0.007839072372483507,0.5534722222222223,0.34641285169301866,0.4026076968685801,-0.15906339126823854,0.05,0.02864875434831471,136,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,2,-0.07695756110047454,-0.06961375483369373,0.58125,0.3477806816940819,-4.025109598175272,-0.32108010952845834,0.07361111111111111,-0.28947160352935075,200,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,3,0.07895035624513042,0.07952016936207215,0.5694444444444444,0.4010659921962956,3.5903971536584773,-0.0932001512950224,0.09305555555555556,0.5593671789004642,236,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,4,-0.013953249583646186,0.02217640532736968,0.5340277777777778,0.36616786629475806,0.23809839041585754,-0.1513314645741242,0.10277777777777777,0.018753067114361865,262,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,5,0.03197593641080597,0.01640654112494791,0.5784722222222223,0.3823166442846322,0.8146727411017158,-0.1636476618206978,0.07152777777777777,0.08366551797208621,195,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,6,0.00639977443395666,-0.002943000066715364,0.5715277777777777,0.4031847609793601,-0.2550220455454738,-0.24758535685015104,0.08541666666666667,-0.04723431183657811,228,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,7,0.0038973144883272847,0.004351164949368652,0.5770833333333333,0.3849994697504138,-0.9896226718473982,-0.18019414794938193,0.09513888888888888,-0.1037794076426013,252,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,8,-0.0027633464688284703,0.03019274663125535,0.53125,0.37712203267598216,1.2391423948198843,-0.22276491603722798,0.11354166666666667,0.1423791642786132,294,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,9,0.018665406173468135,0.018343829623974718,0.5576388888888889,0.37601449275362314,0.2045142001637063,-0.11652059608167362,0.11527777777777778,0.013064996994494482,298,1440
regime_lgbm_hmm,hmm,tb_label_8h,8h,10,-0.01267850800255194,-0.0257320712048235,0.5395833333333333,0.347132917263233,-2.1631993693873133,-0.2074266846661426,0.08472222222222223,-0.18357162593531784,211,1440
