method,regime_method,regime,feature,feature_family,mean_gain_share,std_gain_share,mean_split_share,mean_shap_share,folds_seen,mean_train_rows,rank_within_model_regime
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,kurtosis,distribution_shape,0.06803942002163005,0.012557303613533964,0.0625111960313232,0.05662429329024554,18,4107.777777777777,7
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,log_vol_trend,liquidity_volume,0.023289704266637058,0.004822098793406266,0.03309800795747997,0.0251659397657456,18,4107.777777777777,18
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,macd_signal,momentum,0.0497205691094162,0.0062401937028771955,0.05038525866133087,0.05116991991519608,18,4107.777777777777,8
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ofi_proxy,microstructure,0.013930447373796034,0.002887398053664113,0.023156195312133487,0.01901754160827981,18,4107.777777777777,21
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_15h,momentum,0.03370448173673408,0.009162125928642509,0.033181957063163944,0.03650015265885936,18,4107.777777777777,13
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_1h,momentum,0.010720252772818083,0.0025586400248812048,0.018423026170596928,0.01648828269115976,18,4107.777777777777,22
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_5h,momentum,0.025010482725429436,0.007657087268139023,0.03223904904415319,0.023484443992165628,18,4107.777777777777,20
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_60h,momentum,0.06647156891584055,0.01050336067099091,0.061087016731849575,0.05824877213176606,18,4107.777777777777,5
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_autocorr,momentum,0.06704397371797538,0.008360041713956197,0.06665404766852744,0.06084963857419491,18,4107.777777777777,3
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,ret_dispersion,momentum,0.046007256860067854,0.008439356593200475,0.049673474591934344,0.036019562192474944,18,4107.777777777777,14
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,rsi_14,technical_state,0.04863017978239301,0.01829292383678491,0.041766948624284,0.03721693085053303,18,4107.777777777777,12
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,skewness,distribution_shape,0.07292434366431168,0.014337493183121925,0.07019193078323757,0.05867276188250051,18,4107.777777777777,4
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,spread_proxy,microstructure,0.017605404606225852,0.007669652126736056,0.024271351789298977,0.0243736060026842,18,4107.777777777777,19
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,vol_20h,volatility,0.1283551807675927,0.016765641945753928,0.08601491441400683,0.13570211746102054,18,4107.777777777777,1
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,vol_5h,volatility,0.03895207400933642,0.005362983113947022,0.046477656520633216,0.04248821118706768,18,4107.777777777777,9
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,vol_of_vol,volatility,0.07507749565147312,0.012591744786491632,0.07181388754030396,0.0836924451573276,18,4107.777777777777,2
regime_lgbm_hmm_guided_hmm,hmm_guided_hmm,3,volume_zscore,liquidity_volume,0.029305250298441846,0.004222550074261039,0.03339723309062646,0.033223858312095254,18,4107.777777777777,16
