method,symbol,regime,n_rows,pct_rows,avg_vol_20h,avg_forward_return_8h,avg_vol_adj_return_8h,avg_amihud,avg_volume_zscore,avg_ret_autocorr,feature_ic_vs_target
kmeans,SOLUSDT,2,4492,0.004280712588077663,0.00923321076874733,0.00022357741073023566,0.007094063392865718,3.992420516500554e-08,0.37177657755604354,-0.05994715119754506,0.003266986604063321
kmeans,TONUSDT,0,2484,0.0023671616359717085,0.011083420080781085,0.000901883382429033,-0.025282065585295624,2.027207528542641e-08,0.6126017790871436,-0.0298992845297309,-0.012739571210511596
kmeans,TONUSDT,1,10212,0.009731664503439246,0.005834508330325937,-0.00048566983494688327,-0.04334892223414889,2.2493381702823597e-08,-0.264752956488602,-0.09563752415037925,-0.02118569665653403
kmeans,TONUSDT,2,3432,0.00327057114921695,0.00937301324167438,-0.0010259404169972702,-0.05983716031840796,1.9710576783874155e-08,0.43736392435701943,-0.07414282436797101,-0.005408751285954686
kmeans,TRXUSDT,0,773,0.000736640879471067,0.008875080306391274,0.001665824981553633,0.0240846968973891,1.897768086460341e-10,1.1569792788962956,0.02911190932004883,-0.022889093556923194
kmeans,TRXUSDT,1,14879,0.014179145725291083,0.002956289716901365,0.00026084774393567145,0.06582708068202979,2.0320837210648532e-10,-0.13590729592942166,-0.04579533432924509,0.03714368835447147
kmeans,TRXUSDT,2,1784,0.0017000871008750111,0.005844023301200369,0.002796284889803985,0.17348190636824012,1.9658038925436147e-10,0.8033080176692401,-0.007672293511974251,0.09081045834919066
kmeans,UNIUSDT,0,4038,0.0038480671038863762,0.012091276097117333,0.0006781552764138725,0.007310775813565057,4.697418266688516e-08,0.4128291991313603,-0.048788094036841714,0.0041080036292973614
kmeans,UNIUSDT,1,8287,0.007897209531923329,0.007178552832369512,-0.0005750158959761617,-0.02970345588497096,6.121986392346513e-08,-0.39763232077008137,-0.09388416742365228,0.00571937123645758
kmeans,UNIUSDT,2,5111,0.004870597069827456,0.011003704765913046,-0.00029134491414937287,-0.00406673223032797,4.601220612943166e-08,0.32374013392682116,-0.06131604428301162,0.007976293440664034
